epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,3689.71,1.31562,1.25261,1.14202,0.71187,0.59347,0.64575,0.38241,1.34763,1.2108,1.18943,0.000999173,0.000333058,0.000999173,0.000333058,0.000999173,0.000333058,0.000999173,0.000333058
66,3745.34,1.32129,1.25231,1.14094,0.73381,0.59552,0.65255,0.38692,1.35,1.19391,1.18573,0.000972175,0.000324058,0.000972175,0.000324058,0.000972175,0.000324058,0.000972175,0.000324058
67,3800.93,1.30091,1.23546,1.13199,0.70752,0.61786,0.65803,0.38755,1.35019,1.19159,1.18898,0.000945178,0.000315059,0.000945178,0.000315059,0.000945178,0.000315059,0.000945178,0.000315059
68,3857.93,1.30332,1.24531,1.13316,0.70905,0.58906,0.64418,0.3818,1.34597,1.2016,1.19236,0.000918181,0.00030606,0.000918181,0.00030606,0.000918181,0.00030606,0.000918181,0.00030606
69,3913.8,1.2975,1.22307,1.13248,0.73424,0.58779,0.64574,0.38169,1.35227,1.19681,1.193,0.000891184,0.000297061,0.000891184,0.000297061,0.000891184,0.000297061,0.000891184,0.000297061
70,3969.5,1.29511,1.22135,1.1272,0.70096,0.61092,0.65142,0.38278,1.34971,1.20191,1.19459,0.000864186,0.000288062,0.000864186,0.000288062,0.000864186,0.000288062,0.000864186,0.000288062
71,4025.31,1.29705,1.21993,1.12667,0.71923,0.59319,0.64631,0.38108,1.34669,1.20127,1.18944,0.000837189,0.000279063,0.000837189,0.000279063,0.000837189,0.000279063,0.000837189,0.000279063
72,4080.45,1.29293,1.20964,1.12384,0.71991,0.59956,0.64569,0.38519,1.35519,1.19393,1.19585,0.000810192,0.000270064,0.000810192,0.000270064,0.000810192,0.000270064,0.000810192,0.000270064
73,4136.04,1.28691,1.20211,1.12122,0.70735,0.61259,0.65295,0.38425,1.35597,1.18312,1.19314,0.000783194,0.000261065,0.000783194,0.000261065,0.000783194,0.000261065,0.000783194,0.000261065
74,4191.9,1.28209,1.19737,1.12121,0.70947,0.61833,0.6634,0.38909,1.34904,1.18284,1.19078,0.000756197,0.000252066,0.000756197,0.000252066,0.000756197,0.000252066,0.000756197,0.000252066
