seed,checkpoint,batch,batch_hash,scope,instances_or_assigned_positives,box_loss,cls_loss,dfl_loss,loc_norm,cls_norm,cls_to_loc_norm_ratio,log10_cls_to_loc_ratio,cosine,conflict,finite
42,best,23,bde13578b9281c4539c651383b60b4fb0bfefe18442c462348aed858a8942b34,D00,13,1.3858561515808105,1.2118867635726929,0.016819067299365997,0.036806512624025345,0.14125432074069977,3.8377534482442766,0.5840770705801651,-0.058842193335294724,1,1
42,best,23,bde13578b9281c4539c651383b60b4fb0bfefe18442c462348aed858a8942b34,D10,70,1.3858561515808105,1.2118867635726929,0.016819067299365997,0.02797701396048069,0.021730368956923485,0.7767222401797065,-0.10973425935037102,0.11423217505216599,0,1
42,best,23,bde13578b9281c4539c651383b60b4fb0bfefe18442c462348aed858a8942b34,D20,180,1.3858561515808105,1.2118867635726929,0.016819067299365997,0.013281302526593208,0.012029999867081642,0.9057846429590714,-0.04297504679577728,0.030802732333540916,0,1
42,best,23,bde13578b9281c4539c651383b60b4fb0bfefe18442c462348aed858a8942b34,D40,39,1.3858561515808105,1.2118867635726929,0.016819067299365997,0.043040432035923004,0.005896078888326883,0.13698930539093604,-0.8633133364275183,-0.009553756564855576,1,1
42,best,24,9af470d40aa040f9f4f93f72a3dfeb98d56790738cccce74e880be9521001a33,all,32,1.4163718223571777,0.9616193771362305,0.015565912239253521,0.011808163486421108,0.004980205092579126,0.42175949700443705,-0.37493512936673423,-0.006277360487729311,1,1
42,best,24,9af470d40aa040f9f4f93f72a3dfeb98d56790738cccce74e880be9521001a33,D00,50,1.4163718223571777,0.9616193771362305,0.015565912239253521,0.03182481601834297,0.02146161161363125,0.6743671856975183,-0.17110357037799667,0.030938683077692986,0,1
42,best,24,9af470d40aa040f9f4f93f72a3dfeb98d56790738cccce74e880be9521001a33,D10,80,1.4163718223571777,0.9616193771362305,0.015565912239253521,0.0387246198952198,0.011436396278440952,0.29532623714281236,-0.5296979680698954,-0.17499595880508423,1,1
42,best,24,9af470d40aa040f9f4f93f72a3dfeb98d56790738cccce74e880be9521001a33,D20,150,1.4163718223571777,0.9616193771362305,0.015565912239253521,0.0029554981738328934,0.004806955344974995,1.6264450398022086,0.21123939235571126,-0.026815470308065414,1,1
42,best,24,9af470d40aa040f9f4f93f72a3dfeb98d56790738cccce74e880be9521001a33,D40,40,1.4163718223571777,0.9616193771362305,0.015565912239253521,0.02722349390387535,0.005407497752457857,0.1986334954488734,-0.7019475148435126,0.11862411350011826,0,1
42,best,25,6542ffe3661e0f2f2f4c6f405b5127dcd77840963b39b61cd6d0a59e03ed4389,all,26,1.6971310377120972,1.5224109888076782,0.018071835860610008,0.009365271776914597,0.011703215539455414,1.249639713425493,0.0967848185878723,0.060215599834918976,0,1
42,best,25,6542ffe3661e0f2f2f4c6f405b5127dcd77840963b39b61cd6d0a59e03ed4389,D00,50,1.6971310377120972,1.5224109888076782,0.018071835860610008,0.032523833215236664,0.022838259115815163,0.7022007204586195,-0.15353872928387985,0.24663874506950378,0,1
42,best,25,6542ffe3661e0f2f2f4c6f405b5127dcd77840963b39b61cd6d0a59e03ed4389,D10,80,1.6971310377120972,1.5224109888076782,0.018071835860610008,0.02199365757405758,0.020745009183883667,0.9432268877530063,-0.025383827679375366,-0.045986004173755646,1,1
42,best,25,6542ffe3661e0f2f2f4c6f405b5127dcd77840963b39b61cd6d0a59e03ed4389,D20,120,1.6971310377120972,1.5224109888076782,0.018071835860610008,0.012046401388943195,0.015187833458185196,1.2607776353961913,0.10063849637789586,0.2357891947031021,0,1
42,best,25,6542ffe3661e0f2f2f4c6f405b5127dcd77840963b39b61cd6d0a59e03ed4389,D40,7,1.6971310377120972,1.5224109888076782,0.018071835860610008,0.02744101546704769,0.07061675190925598,2.573401556296468,0.41050755926776383,0.4809006452560425,0,1
42,best,26,d3630edb5cad7433911883c7c4c6d5fe7e5856e35b45f6a8bb6c8d5499c386f1,all,43,1.4078714847564697,1.1738331317901611,0.00909234955906868,0.0114984679967165,0.006519720423966646,0.5670077462344041,-0.24641100790801526,-0.27435192465782166,1,1
42,best,26,d3630edb5cad7433911883c7c4c6d5fe7e5856e35b45f6a8bb6c8d5499c386f1,D00,45,1.4078714847564697,1.1738331317901611,0.00909234955906868,0.05153841897845268,0.012932907789945602,0.2509372240415956,-0.6004349106393447,-0.06886692345142365,1,1
42,best,26,d3630edb5cad7433911883c7c4c6d5fe7e5856e35b45f6a8bb6c8d5499c386f1,D10,82,1.4078714847564697,1.1738331317901611,0.00909234955906868,0.026207057759165764,0.01264494750648737,0.4825016078756446,-0.316501235086289,-0.3371683955192566,1,1
42,best,26,d3630edb5cad7433911883c7c4c6d5fe7e5856e35b45f6a8bb6c8d5499c386f1,D20,170,1.4078714847564697,1.1738331317901611,0.00909234955906868,0.012024372816085815,0.011298390105366707,0.9396240683964895,-0.027045867333013045,-0.3090493977069855,1,1
42,best,26,d3630edb5cad7433911883c7c4c6d5fe7e5856e35b45f6a8bb6c8d5499c386f1,D40,112,1.4078714847564697,1.1738331317901611,0.00909234955906868,0.026158448308706284,0.015283196233212948,0.5842546948064293,-0.23339778912771858,-0.4660913348197937,1,1
42,best,27,3708d434b5f52016554190e86c55f7d348fc1df0fd5af7c3b5cd80296ff25431,all,20,1.825313925743103,1.3734993934631348,0.01792893186211586,0.013636684976518154,0.008197015151381493,0.6011002795398175,-0.22105307006403677,0.09427740424871445,0,1
42,best,27,3708d434b5f52016554190e86c55f7d348fc1df0fd5af7c3b5cd80296ff25431,D00,19,1.825313925743103,1.3734993934631348,0.01792893186211586,0.04936916381120682,0.02895910106599331,0.5865827741530348,-0.23167069485040104,0.16762150824069977,0,1
42,best,27,3708d434b5f52016554190e86c55f7d348fc1df0fd5af7c3b5cd80296ff25431,D10,30,1.825313925743103,1.3734993934631348,0.01792893186211586,0.075716033577919,0.029040083289146423,0.38353941585254087,-0.4161899975360538,0.26226887106895447,0,1
42,best,27,3708d434b5f52016554190e86c55f7d348fc1df0fd5af7c3b5cd80296ff25431,D20,120,1.825313925743103,1.3734993934631348,0.01792893186211586,0.0127266189083457,0.010269845835864544,0.8069579131602593,-0.09314911528895554,0.10774479061365128,0,1
42,best,27,3708d434b5f52016554190e86c55f7d348fc1df0fd5af7c3b5cd80296ff25431,D40,14,1.825313925743103,1.3734993934631348,0.01792893186211586,0.0,0.02863995172083378,,,,,1
42,best,28,a98b1fcfc47c8cf2bad69c00d1f7c9b8bcef8312c34a4da3914256dbb3ec791e,all,37,1.3876429796218872,1.1156364679336548,0.014265244826674461,0.013681944459676743,0.005498521961271763,0.4018816168620578,-0.3959018591425343,-0.040399786084890366,1,1
42,best,28,a98b1fcfc47c8cf2bad69c00d1f7c9b8bcef8312c34a4da3914256dbb3ec791e,D00,30,1.3876429796218872,1.1156364679336548,0.014265244826674461,0.023523526266217232,0.019283989444375038,0.8197746046292937,-0.08630553959379583,0.0899452492594719,0,1
42,best,28,a98b1fcfc47c8cf2bad69c00d1f7c9b8bcef8312c34a4da3914256dbb3ec791e,D10,100,1.3876429796218872,1.1156364679336548,0.014265244826674461,0.04309055954217911,0.010989907197654247,0.2550421093255194,-0.5933881084370344,0.03216582536697388,0,1
42,best,28,a98b1fcfc47c8cf2bad69c00d1f7c9b8bcef8312c34a4da3914256dbb3ec791e,D20,180,1.3876429796218872,1.1156364679336548,0.014265244826674461,0.009517737664282322,0.007127791177481413,0.7488955284227072,-0.12557876253292838,0.2436838001012802,0,1
42,best,28,a98b1fcfc47c8cf2bad69c00d1f7c9b8bcef8312c34a4da3914256dbb3ec791e,D40,40,1.3876429796218872,1.1156364679336548,0.014265244826674461,0.06010976433753967,0.009563690982758999,0.15910378435448788,-0.798319490342573,-0.0002583606983534992,1,1
42,best,29,2225223d7da6b47c0e6dcf38e16fd1007a3c71319a5a080ce19997478a3e9f8d,all,29,1.542468547821045,1.0851236581802368,0.01083759032189846,0.01856376975774765,0.008613446727395058,0.46399232697874887,-0.3334892012949946,0.17480506002902985,0,1
42,best,29,2225223d7da6b47c0e6dcf38e16fd1007a3c71319a5a080ce19997478a3e9f8d,D00,30,1.542468547821045,1.0851236581802368,0.01083759032189846,0.06960668414831161,0.02150552347302437,0.3089577349669803,-0.5101009274556294,0.3496515452861786,0,1
42,best,29,2225223d7da6b47c0e6dcf38e16fd1007a3c71319a5a080ce19997478a3e9f8d,D10,70,1.542468547821045,1.0851236581802368,0.01083759032189846,0.05320335552096367,0.018642868846654892,0.35040776402362556,-0.4554262796864278,0.32438480854034424,0,1
42,best,29,2225223d7da6b47c0e6dcf38e16fd1007a3c71319a5a080ce19997478a3e9f8d,D20,120,1.542468547821045,1.0851236581802368,0.01083759032189846,0.015943491831421852,0.011897977441549301,0.7462591988851811,-0.12711030242813423,0.2792724072933197,0,1
42,best,29,2225223d7da6b47c0e6dcf38e16fd1007a3c71319a5a080ce19997478a3e9f8d,D40,59,1.542468547821045,1.0851236581802368,0.01083759032189846,0.04902015998959541,0.00760138314217329,0.15506646946453648,-0.8094821009666786,-0.22217723727226257,1,1
42,best,30,b04a9f5f8c8525ee7d89d5ab3951357bcb40fe551b1336bd27c9a1653c34a525,all,16,1.3348588943481445,1.051698923110962,0.019577939063310623,0.00590026518329978,0.012028450146317482,2.038628734919073,0.3093381413950843,0.14305973052978516,0,1
42,best,30,b04a9f5f8c8525ee7d89d5ab3951357bcb40fe551b1336bd27c9a1653c34a525,D00,10,1.3348588943481445,1.051698923110962,0.019577939063310623,0.02426622062921524,0.08534234762191772,3.516919627738407,0.5461624434865332,0.4125720262527466,0,1
42,best,30,b04a9f5f8c8525ee7d89d5ab3951357bcb40fe551b1336bd27c9a1653c34a525,D10,34,1.3348588943481445,1.051698923110962,0.019577939063310623,0.03968973830342293,0.05164927616715431,1.3013256921046508,0.11438600415727034,-0.06652680784463882,1,1
42,best,30,b04a9f5f8c8525ee7d89d5ab3951357bcb40fe551b1336bd27c9a1653c34a525,D20,100,1.3348588943481445,1.051698923110962,0.019577939063310623,0.0048063467256724834,0.008116709999740124,1.6887483286184413,0.2275649322020205,0.3569667339324951,0,1
42,best,30,b04a9f5f8c8525ee7d89d5ab3951357bcb40fe551b1336bd27c9a1653c34a525,D40,3,1.3348588943481445,1.051698923110962,0.019577939063310623,0.0,0.012102347798645496,,,,,1
42,best,31,a97e08f577b4294fca98444b9e8371a1e6f50330c8c6f36739d4652e1115e800,all,27,1.536597728729248,1.2986407279968262,0.013039331883192062,0.01870357245206833,0.015749268233776093,0.8420459927715288,-0.07466418657473432,-0.11275094002485275,1,1
42,best,31,a97e08f577b4294fca98444b9e8371a1e6f50330c8c6f36739d4652e1115e800,D00,70,1.536597728729248,1.2986407279968262,0.013039331883192062,0.04434733837842941,0.016528528183698654,0.3727062048832709,-0.42863337696943926,-0.4594618082046509,1,1
42,best,31,a97e08f577b4294fca98444b9e8371a1e6f50330c8c6f36739d4652e1115e800,D10,60,1.536597728729248,1.2986407279968262,0.013039331883192062,0.03028799593448639,0.05727643892168999,1.8910607042334595,0.27670547019378244,0.3787550628185272,0,1
42,best,31,a97e08f577b4294fca98444b9e8371a1e6f50330c8c6f36739d4652e1115e800,D20,80,1.536597728729248,1.2986407279968262,0.013039331883192062,0.025615107268095016,0.016319166868925095,0.6370914905069123,-0.19579819565657497,-0.1002681776881218,1,1
42,best,31,a97e08f577b4294fca98444b9e8371a1e6f50330c8c6f36739d4652e1115e800,D40,47,1.536597728729248,1.2986407279968262,0.013039331883192062,0.04069230332970619,0.03448602929711342,0.8474828524129754,-0.07186908035527893,-0.16251975297927856,1,1
43,epoch5,0,886703586ffce1566642efa3528edf8bf420c0925651ae888df1adf072710d17,all,27,1.9950268268585205,2.116349458694458,0.017268864437937737,0.008954464457929134,0.006671180948615074,0.7450117178931651,-0.12783689641100954,0.6002570390701294,0,1
43,epoch5,0,886703586ffce1566642efa3528edf8bf420c0925651ae888df1adf072710d17,D00,60,1.9950268268585205,2.116349458694458,0.017268864437937737,0.02676260657608509,0.019675668329000473,0.7351925259246809,-0.13359891670106344,0.669825553894043,0,1
43,epoch5,0,886703586ffce1566642efa3528edf8bf420c0925651ae888df1adf072710d17,D10,108,1.9950268268585205,2.116349458694458,0.017268864437937737,0.015393218025565147,0.005367102567106485,0.3486667023225923,-0.4575895257758708,0.4169723093509674,0,1
43,epoch5,0,886703586ffce1566642efa3528edf8bf420c0925651ae888df1adf072710d17,D20,100,1.9950268268585205,2.116349458694458,0.017268864437937737,0.004804616793990135,0.004509459715336561,0.9385680291875157,-0.027534243415578263,-0.012260251678526402,1,1
43,epoch5,1,2a6bc5cbae2770f2ef1e8306a3806f5601b8e59e9d7cce214dc29219d96ecf10,all,31,2.2674434185028076,2.320328712463379,0.021204749122262,0.003389043966308236,0.00424181018024683,1.2516244175101487,0.09747402705843185,-0.6315178871154785,1,1
43,epoch5,1,2a6bc5cbae2770f2ef1e8306a3806f5601b8e59e9d7cce214dc29219d96ecf10,D00,95,2.2674434185028076,2.320328712463379,0.021204749122262,0.008036177605390549,0.011120554059743881,1.3838113846916946,0.14107689924654912,-0.4620150625705719,1,1
43,epoch5,1,2a6bc5cbae2770f2ef1e8306a3806f5601b8e59e9d7cce214dc29219d96ecf10,D10,38,2.2674434185028076,2.320328712463379,0.021204749122262,0.0033452422358095646,0.005465788766741753,1.6338992459895825,0.2132252723556035,-0.15318900346755981,1,1
43,epoch5,1,2a6bc5cbae2770f2ef1e8306a3806f5601b8e59e9d7cce214dc29219d96ecf10,D20,110,2.2674434185028076,2.320328712463379,0.021204749122262,0.003337146481499076,0.00477489922195673,1.430832973148905,0.15558893978809932,0.04077956825494766,0,1
43,epoch5,1,2a6bc5cbae2770f2ef1e8306a3806f5601b8e59e9d7cce214dc29219d96ecf10,D40,27,2.2674434185028076,2.320328712463379,0.021204749122262,0.0,0.0006022987654432654,,,,,1
43,epoch5,2,a2bc40b1696e829db4e198594caa9d2c0539cd5454ab0301acbe1229f059b476,all,20,1.8326067924499512,1.6660492420196533,0.020810173824429512,0.005571163725107908,0.0037826127372682095,0.6789627668310796,-0.16815404104080892,-0.0554988868534565,1,1
43,epoch5,2,a2bc40b1696e829db4e198594caa9d2c0539cd5454ab0301acbe1229f059b476,D00,70,1.8326067924499512,1.6660492420196533,0.020810173824429512,0.009751157835125923,0.0075678713619709015,0.7760997709122993,-0.11008244475802036,0.13854354619979858,0,1
43,epoch5,2,a2bc40b1696e829db4e198594caa9d2c0539cd5454ab0301acbe1229f059b476,D10,40,1.8326067924499512,1.6660492420196533,0.020810173824429512,0.024977179244160652,0.006156071554869413,0.24646784549574888,-0.6082397312940113,-0.6829415559768677,1,1
43,epoch5,2,a2bc40b1696e829db4e198594caa9d2c0539cd5454ab0301acbe1229f059b476,D20,90,1.8326067924499512,1.6660492420196533,0.020810173824429512,0.0032863132655620575,0.004208836238831282,1.2807166872788815,0.10745306826173825,0.2886314392089844,0,1
43,epoch5,3,e07c1c00a84116748407ba9562508b567be535ceb684974e9c70405b37eda097,all,17,1.5406149625778198,1.6253749132156372,0.01570739969611168,0.0034692464396357536,0.004280771594494581,1.2339197197371865,0.09128690490847986,0.10803666710853577,0,1
43,epoch5,3,e07c1c00a84116748407ba9562508b567be535ceb684974e9c70405b37eda097,D00,50,1.5406149625778198,1.6253749132156372,0.01570739969611168,0.014022164046764374,0.011866285465657711,0.8462520782158348,-0.07250025177024268,0.1728813648223877,0,1
43,epoch5,3,e07c1c00a84116748407ba9562508b567be535ceb684974e9c70405b37eda097,D10,30,1.5406149625778198,1.6253749132156372,0.01570739969611168,0.011318185366690159,0.010175085626542568,0.899003267475034,-0.04623872979758522,-0.3968392610549927,1,1
43,epoch5,3,e07c1c00a84116748407ba9562508b567be535ceb684974e9c70405b37eda097,D20,80,1.5406149625778198,1.6253749132156372,0.01570739969611168,0.0037549526896327734,0.003961694892495871,1.0550585373376078,0.023276556067308017,-0.41450515389442444,1,1
43,epoch5,3,e07c1c00a84116748407ba9562508b567be535ceb684974e9c70405b37eda097,D40,10,1.5406149625778198,1.6253749132156372,0.01570739969611168,0.0,0.00041655637323856354,,,,,1
43,epoch5,4,aebb281f8c5a342bc96208dae814f3fceb96b28b4c180382086623c0d6c23b4f,all,30,1.9276533126831055,2.34517240524292,0.01447824016213417,0.0032493590842932463,0.002638803794980049,0.8120997792258481,-0.09039060757535135,0.13196459412574768,0,1
43,epoch5,4,aebb281f8c5a342bc96208dae814f3fceb96b28b4c180382086623c0d6c23b4f,D00,90,1.9276533126831055,2.34517240524292,0.01447824016213417,0.006879920139908791,0.004911981988698244,0.7139591577822245,-0.14632663144110777,-0.009877434000372887,1,1
43,epoch5,4,aebb281f8c5a342bc96208dae814f3fceb96b28b4c180382086623c0d6c23b4f,D10,25,1.9276533126831055,2.34517240524292,0.01447824016213417,0.008605037815868855,0.00755428709089756,0.877891213559391,-0.0565592976223871,-0.024926193058490753,1,1
43,epoch5,4,aebb281f8c5a342bc96208dae814f3fceb96b28b4c180382086623c0d6c23b4f,D20,100,1.9276533126831055,2.34517240524292,0.01447824016213417,0.004920179024338722,0.004097555764019489,0.8328062340313329,-0.07945603254257953,0.3335574269294739,0,1
43,epoch5,4,aebb281f8c5a342bc96208dae814f3fceb96b28b4c180382086623c0d6c23b4f,D40,67,1.9276533126831055,2.34517240524292,0.01447824016213417,0.0023176008835434914,0.0018308801809325814,0.7899894213594105,-0.10237872424879194,-0.15740588307380676,1,1
43,epoch5,5,8e0e3fb15223ff04644b68ef88ac40dacd3d12281c3c25fc017b9c5e9508482d,all,29,2.0026743412017822,2.0620481967926025,0.017072133719921112,0.00425504706799984,0.003486424684524536,0.8193621900787555,-0.0865240806794613,0.13104821741580963,0,1
43,epoch5,5,8e0e3fb15223ff04644b68ef88ac40dacd3d12281c3c25fc017b9c5e9508482d,D00,130,2.0026743412017822,2.0620481967926025,0.017072133719921112,0.007375468034297228,0.00614085653796792,0.8326056745703261,-0.07956063353309721,-0.10419420897960663,1,1
43,epoch5,5,8e0e3fb15223ff04644b68ef88ac40dacd3d12281c3c25fc017b9c5e9508482d,D10,30,2.0026743412017822,2.0620481967926025,0.017072133719921112,0.017516473308205605,0.007514293771237135,0.4289843988011593,-0.3675585018427145,-0.2851708233356476,1,1
43,epoch5,5,8e0e3fb15223ff04644b68ef88ac40dacd3d12281c3c25fc017b9c5e9508482d,D20,89,2.0026743412017822,2.0620481967926025,0.017072133719921112,0.003955397754907608,0.0064671458676457405,1.6350178334458814,0.2135224939534312,0.4203774929046631,0,1
43,epoch5,5,8e0e3fb15223ff04644b68ef88ac40dacd3d12281c3c25fc017b9c5e9508482d,D40,40,2.0026743412017822,2.0620481967926025,0.017072133719921112,0.0,0.00013473324361257255,,,,,1
43,epoch5,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,all,37,1.968295931816101,2.2401363849639893,0.01404083613306284,0.005636215675622225,0.0035766640212386847,0.6345860817052267,-0.1975094574560686,-0.1044900044798851,1,1
43,epoch5,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,D00,100,1.968295931816101,2.2401363849639893,0.01404083613306284,0.006583659444004297,0.010311623103916645,1.5662449116057156,0.19485967307473687,-0.28030145168304443,1,1
43,epoch5,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,D10,115,1.968295931816101,2.2401363849639893,0.01404083613306284,0.014500265009701252,0.0071244873106479645,0.4913349725595636,-0.30862232227047204,-0.2564109265804291,1,1
43,epoch5,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,D20,130,1.968295931816101,2.2401363849639893,0.01404083613306284,0.009061718359589577,0.0055140964686870575,0.6085045076303609,-0.21573620029054502,0.026108993217349052,0,1
43,epoch5,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,D40,10,1.968295931816101,2.2401363849639893,0.01404083613306284,0.0,0.0005977075779810548,,,,,1
43,epoch5,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,all,24,1.973978877067566,1.8918588161468506,0.018548589199781418,0.004467853344976902,0.0031997235491871834,0.7161657516768213,-0.14498645156401044,-0.3277990221977234,1,1
43,epoch5,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D00,70,1.973978877067566,1.8918588161468506,0.018548589199781418,0.005846251267939806,0.006186703685671091,1.0582343115490584,0.024581838725846537,-0.016046328470110893,1,1
43,epoch5,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D10,34,1.973978877067566,1.8918588161468506,0.018548589199781418,0.018692513927817345,0.009770181961357594,0.5226788648699657,-0.2817650607515413,-0.27778303623199463,1,1
43,epoch5,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D20,100,1.973978877067566,1.8918588161468506,0.018548589199781418,0.00544326426461339,0.0038773075211793184,0.7123129307510676,-0.14732917175417665,-0.48306164145469666,1,1
43,epoch5,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D40,30,1.973978877067566,1.8918588161468506,0.018548589199781418,0.0007540343212895095,0.0005567412008531392,0.7383499465926563,-0.13173775219802966,-0.03309718146920204,1,1
43,epoch5,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,all,26,2.006530284881592,2.221391201019287,0.01412095595151186,0.0028663058765232563,0.0026897608768194914,0.9384067830479039,-0.027608861687893234,-0.04175641015172005,1,1
43,epoch5,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D00,105,2.006530284881592,2.221391201019287,0.01412095595151186,0.007679649628698826,0.00688864104449749,0.8969993915809207,-0.04720785153019827,-0.13367654383182526,1,1
43,epoch5,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D10,48,2.006530284881592,2.221391201019287,0.01412095595151186,0.004175033885985613,0.003331767627969384,0.7980216972976362,-0.09798530051827568,0.1628454178571701,0,1
43,epoch5,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D20,50,2.006530284881592,2.221391201019287,0.01412095595151186,0.0038475431501865387,0.004568322096019983,1.1873348569978999,0.07457321772257262,0.14681343734264374,0,1
43,epoch5,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D40,50,2.006530284881592,2.221391201019287,0.01412095595151186,0.0,6.511050742119551e-05,,,,,1
43,epoch5,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,all,22,1.8399368524551392,2.178507089614868,0.01447366550564766,0.006531299091875553,0.006261058151721954,0.9586237077261156,-0.018351834673134997,-0.09080105274915695,1,1
43,epoch5,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D00,70,1.8399368524551392,2.178507089614868,0.01447366550564766,0.01501474343240261,0.015561142936348915,1.036390865179031,0.015523576428970958,-0.05496995151042938,1,1
43,epoch5,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D10,75,1.8399368524551392,2.178507089614868,0.01447366550564766,0.006762959528714418,0.005631222389638424,0.8326565264407063,-0.07953410955784088,0.15748344361782074,0,1
43,epoch5,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D20,60,1.8399368524551392,2.178507089614868,0.01447366550564766,0.0052590277045965195,0.003909863531589508,0.7434574889522242,-0.12874385947733066,0.13386397063732147,0,1
43,epoch5,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,all,22,1.892989158630371,2.311534881591797,0.014573760330677032,0.0036888732574880123,0.005447000730782747,1.4766028406440712,0.16926369956989362,-0.16081096231937408,1,1
43,epoch5,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D00,70,1.892989158630371,2.311534881591797,0.014573760330677032,0.008628793992102146,0.009494475089013577,1.1003246916896823,0.04152085879614764,0.05872608348727226,0,1
43,epoch5,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D10,40,1.892989158630371,2.311534881591797,0.014573760330677032,0.013831481337547302,0.006461063399910927,0.46712736273384936,-0.3305646924718689,-0.09313204884529114,1,1
43,epoch5,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D20,60,1.892989158630371,2.311534881591797,0.014573760330677032,0.005906868260353804,0.011228542774915695,1.9009299479862005,0.2789661127814863,-0.3629249036312103,1,1
43,epoch5,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D40,45,1.892989158630371,2.311534881591797,0.014573760330677032,0.004266107454895973,0.002321806736290455,0.5442447854017007,-0.2642057233931905,0.05371199548244476,0,1
43,epoch5,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,all,27,1.7697479724884033,2.1673901081085205,0.01288292370736599,0.003543692175298929,0.0022048894315958023,0.6222011739520824,-0.2060691738116445,0.036760419607162476,0,1
43,epoch5,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D00,70,1.7697479724884033,2.1673901081085205,0.01288292370736599,0.010538162663578987,0.008441213518381119,0.8010137808514621,-0.09636001213516018,0.03989306837320328,0,1
43,epoch5,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D10,70,1.7697479724884033,2.1673901081085205,0.01288292370736599,0.01258008647710085,0.0034556204918771982,0.27468972476201653,-0.5611575858019308,0.09781821817159653,0,1
43,epoch5,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D20,70,1.7697479724884033,2.1673901081085205,0.01288292370736599,0.002305628964677453,0.0027527413330972195,1.193922081683388,0.07697598458301154,0.15941362082958221,0,1
43,epoch5,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D40,60,1.7697479724884033,2.1673901081085205,0.01288292370736599,0.00011901849211426452,8.782092481851578e-05,0.7378763018960339,-0.13201643750848932,-0.005687842145562172,1,1
43,epoch5,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,all,10,1.9792934656143188,2.298264980316162,0.018900137394666672,0.00846271775662899,0.0067639728076756,0.7992672096829964,-0.09730800380210508,0.21694497764110565,0,1
43,epoch5,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D00,50,1.9792934656143188,2.298264980316162,0.018900137394666672,0.004294993821531534,0.012892395257949829,3.0017261476182013,0.47737106831920595,-0.06805294752120972,1,1
43,epoch5,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D10,10,1.9792934656143188,2.298264980316162,0.018900137394666672,0.06285908073186874,0.02105819247663021,0.3350063703040121,-0.47494693457038956,0.4126841425895691,0,1
43,epoch5,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D20,30,1.9792934656143188,2.298264980316162,0.018900137394666672,0.006608664058148861,0.009819462895393372,1.4858468835748144,0.17197405771209565,0.6149991750717163,0,1
43,epoch5,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D40,10,1.9792934656143188,2.298264980316162,0.018900137394666672,0.0,0.0008899932145141065,,,,,1
43,epoch5,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,all,32,1.8698755502700806,2.0164973735809326,0.017938798293471336,0.005523634143173695,0.003492038929834962,0.6321995337346064,-0.19914582880102977,0.05323970317840576,0,1
